chr	start	end	chromatin	G2.count	Ychrom
Y_Contig97	0	34309	Heterochromatin	0	Y
Y_scaffold3	0	78439	Heterochromatin	0	Y
Y_scaffold3	78440	156879	Heterochromatin	0	Y
Y_scaffold3	156880	235319	Heterochromatin	0	Y
Y_scaffold4	0	88139	Heterochromatin	0	Y
Y_scaffold4	88140	176279	Heterochromatin	0	Y
Y_scaffold4	176280	264419	Heterochromatin	0	Y
Y_scaffold4	264420	352560	Heterochromatin	0	Y
Y_scaffold4	352561	440700	Heterochromatin	0	Y
Y_scaffold4	440701	528840	Heterochromatin	0	Y
Y_scaffold4	528841	616981	Heterochromatin	0	Y
Y_scaffold4	616982	705121	Heterochromatin	0	Y
Y_scaffold4	705122	793261	Heterochromatin	0	Y
Y_scaffold4	793262	881401	Heterochromatin	0	Y
Y_scaffold4	881402	969542	Heterochromatin	0	Y
Y_scaffold4	969543	1057682	Heterochromatin	0	Y
Y_scaffold4	1057683	1145822	Heterochromatin	0	Y
Y_scaffold4	1145823	1233963	Heterochromatin	0	Y
Y_scaffold4	1233964	1322103	Heterochromatin	0	Y
Y_scaffold4	1322104	1410243	Heterochromatin	0	Y
Y_scaffold4	1410244	1498383	Heterochromatin	0	Y
Y_scaffold4	1498384	1586524	Heterochromatin	0	Y
Y_scaffold4	1586525	1674664	Heterochromatin	0	Y
Y_scaffold4	1674665	1762804	Heterochromatin	0	Y
Y_scaffold4	1762805	1850945	Heterochromatin	0	Y
Y_scaffold4	1850946	1939085	Heterochromatin	0	Y
Y_scaffold4	1939086	2027225	Heterochromatin	0	Y
Y_scaffold4	2027226	2115365	Heterochromatin	0	Y
Y_scaffold4	2115366	2203506	Heterochromatin	0	Y
Y_scaffold4	2203507	2291646	Heterochromatin	0	Y
Y_scaffold4	2291647	2379786	Heterochromatin	0	Y
Y_scaffold4	2379787	2467927	Heterochromatin	0	Y
Y_scaffold4	2467928	2556067	Heterochromatin	0	Y
Y_scaffold4	2556068	2644207	Heterochromatin	0	Y
Y_scaffold4	2644208	2732347	Heterochromatin	0	Y
Y_scaffold4	2732348	2820488	Heterochromatin	0	Y
Y_scaffold4	2820489	2908628	Heterochromatin	0	Y
Y_scaffold4	2908629	2996768	Heterochromatin	0	Y
Y_scaffold4	2996769	3084909	Heterochromatin	0	Y
Y_scaffold4	3084910	3173049	Heterochromatin	0	Y
Y_scaffold4	3173050	3261189	Heterochromatin	0	Y
Y_scaffold4	3261190	3349330	Heterochromatin	0	Y
Y_scaffold5	0	85778	Heterochromatin	0	Y
Y_scaffold5	85779	171557	Heterochromatin	0	Y
Y_scaffold5	171558	257336	Heterochromatin	0	Y
Y_scaffold5	257337	343115	Heterochromatin	0	Y
Y_scaffold5	343116	428894	Heterochromatin	0	Y
Y_scaffold5	428895	514673	Heterochromatin	0	Y
Y_scaffold5	514674	600452	Heterochromatin	0	Y
Y_scaffold5	600453	686231	Heterochromatin	0	Y
Y_scaffold6	0	82003	Heterochromatin	0	Y
Y_scaffold6	82004	164007	Heterochromatin	0	Y
Y_scaffold6	164008	246011	Heterochromatin	0	Y
Y_scaffold6	246012	328015	Heterochromatin	0	Y
Y_scaffold6	328016	410019	Heterochromatin	0	Y
Y_scaffold6	410020	492023	Heterochromatin	0	Y
Y_scaffold6	492024	574027	Heterochromatin	0	Y
Y_scaffold7	0	89973	Heterochromatin	0	Y
Y_scaffold7	89974	179948	Heterochromatin	0	Y
Y_scaffold7	179949	269923	Heterochromatin	0	Y
Y_scaffold7	269924	359898	Heterochromatin	0	Y
Y_scaffold7	359899	449873	Heterochromatin	0	Y
Y_scaffold7	449874	539848	Heterochromatin	0	Y
Y_scaffold7	539849	629823	Heterochromatin	0	Y
Y_scaffold7	629824	719798	Heterochromatin	0	Y
Y_scaffold7	719799	809773	Heterochromatin	0	Y
Y_scaffold7	809774	899748	Heterochromatin	0	Y
Y_scaffold7	899749	989723	Heterochromatin	0	Y
Y_scaffold7	989724	1079698	Heterochromatin	0	Y
Y_scaffold7	1079699	1169673	Heterochromatin	0	Y
Y_scaffold7	1169674	1259648	Heterochromatin	0	Y
Y_scaffold7	1259649	1349623	Heterochromatin	0	Y
Y_scaffold7	1349624	1439598	Heterochromatin	0	Y
Y_scaffold7	1439599	1529573	Heterochromatin	0	Y
Y_scaffold7	1529574	1619548	Heterochromatin	0	Y
Y_scaffold7	1619549	1709523	Heterochromatin	0	Y
Y_scaffold7	1709524	1799498	Heterochromatin	0	Y
Y_scaffold7	1799499	1889473	Heterochromatin	0	Y
Y_scaffold7	1889474	1979448	Heterochromatin	0	Y
Y_scaffold7	1979449	2069423	Heterochromatin	0	Y
id=102159_0	0	20774	Heterochromatin	0	other
id=104983_0	0	24728	Heterochromatin	0	other
id=130011_0	0	16412	Heterochromatin	0	other
id=134134_0	0	16339	Heterochromatin	0	other
id=134699_0	0	14118	Heterochromatin	0	other
id13735	0	20650	Heterochromatin	0	other
id13809	0	20650	Heterochromatin	0	other
id=139401_0	0	11405	Heterochromatin	0	other
id=142686_0	0	19566	Heterochromatin	0	other
id=154173_0	0	6590	Heterochromatin	0	other
id=51911_0	0	22343	Heterochromatin	0	other
id5721	0	21076	Heterochromatin	0	other
id=67822_0	0	14294	Heterochromatin	0	other
tig00000039	0	42086	Heterochromatin	0	other
tig00002536	0	17216	Heterochromatin	0	other
tig00002845	0	33385	Heterochromatin	0	other
tig00022795	0	30745	Heterochromatin	0	other
tig00051078	0	8880	Heterochromatin	0	other
